Version;Date_of_report;Date_of_statistics_week_start;Variant_code;Variant_name;ECDC_category;WHO_category;May_include_samples_listed_before;Sample_size;Variant_cases
3;2022-01-06 20:17:41;2021-11-29;C.1.2;;VUM;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.617.2+S:E484del;;VUM;;True;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.617.2+S:Q613H;;VUM;;True;1892;26
3;2022-01-06 20:17:41;2021-11-29;B.1.617.2+S:Q677H;;VUM;;True;1892;52
3;2022-01-06 20:17:41;2021-11-29;B.1.640;;VUM;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.1.7;Alpha;DEV;VOI;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.525;;DEV;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.617.1;;DEV;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.526;;DEV;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.1.519;;DEV;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.630;;;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;AZ.5;;;VUM;True;1892;0
3;2022-01-06 20:17:41;2021-12-06;B.1.351;Beta;VOC;VOC;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;P.1;Gamma;VOC;VOC;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.617.2;Delta;VOC;VOC;False;1876;1848
3;2022-01-06 20:17:41;2021-12-06;B.1.1.529;Omicron;VOC;VOC;False;1876;27
3;2022-01-06 20:17:41;2021-12-06;B.1.621;Mu;VOI;VOI;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;C.37;Lambda;VOI;VOI;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;AY.4.2;;VOI;;True;1876;60
3;2022-01-06 20:17:41;2021-12-06;C.36+S:L452R;;VUM;;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.1.318;;VUM;;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;P.1+S:P681H;;VUM;;True;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.617.2+S:K417N;;VUM;;True;1876;0
3;2022-01-06 20:17:41;2021-12-06;C.1.2;;VUM;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.617.2+S:E484del;;VUM;;True;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.617.2+S:Q613H;;VUM;;True;1876;19
3;2022-01-06 20:17:41;2021-12-06;B.1.617.2+S:Q677H;;VUM;;True;1876;48
3;2022-01-06 20:17:41;2021-12-06;B.1.640;;VUM;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.1.7;Alpha;DEV;VOI;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.525;;DEV;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.617.1;;DEV;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.526;;DEV;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.1.519;;DEV;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.630;;;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;AZ.5;;;VUM;True;1876;0
3;2022-01-06 20:17:41;2021-12-13;B.1.351;Beta;VOC;VOC;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;P.1;Gamma;VOC;VOC;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.617.2;Delta;VOC;VOC;False;1827;1662
3;2022-01-06 20:17:41;2021-12-13;B.1.1.529;Omicron;VOC;VOC;False;1827;164
3;2022-01-06 20:17:41;2021-12-13;B.1.621;Mu;VOI;VOI;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;C.37;Lambda;VOI;VOI;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;AY.4.2;;VOI;;True;1827;58
3;2022-01-06 20:17:41;2021-12-13;C.36+S:L452R;;VUM;;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.1.318;;VUM;;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;P.1+S:P681H;;VUM;;True;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.617.2+S:K417N;;VUM;;True;1827;0
3;2022-01-06 20:17:41;2021-12-13;C.1.2;;VUM;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.617.2+S:E484del;;VUM;;True;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.617.2+S:Q613H;;VUM;;True;1827;13
3;2022-01-06 20:17:41;2021-12-13;B.1.617.2+S:Q677H;;VUM;;True;1827;42
3;2022-01-06 20:17:41;2021-12-13;B.1.640;;VUM;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.1.7;Alpha;DEV;VOI;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.525;;DEV;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.617.1;;DEV;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.526;;DEV;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.1.519;;DEV;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.630;;;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;AZ.5;;;VUM;True;1827;0
3;2022-01-06 20:17:41;2021-12-20;B.1.351;Beta;VOC;VOC;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;P.1;Gamma;VOC;VOC;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.617.2;Delta;VOC;VOC;False;1293;930
3;2022-01-06 20:17:41;2021-12-20;B.1.1.529;Omicron;VOC;VOC;False;1293;363
3;2022-01-06 20:17:41;2021-12-20;B.1.621;Mu;VOI;VOI;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;C.37;Lambda;VOI;VOI;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;AY.4.2;;VOI;;True;1293;44
3;2022-01-06 20:17:41;2021-12-20;C.36+S:L452R;;VUM;;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.1.318;;VUM;;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;P.1+S:P681H;;VUM;;True;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.617.2+S:K417N;;VUM;;True;1293;0
3;2022-01-06 20:17:41;2021-12-20;C.1.2;;VUM;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.617.2+S:E484del;;VUM;;True;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.617.2+S:Q613H;;VUM;;True;1293;11
3;2022-01-06 20:17:41;2021-12-20;B.1.617.2+S:Q677H;;VUM;;True;1293;19
3;2022-01-06 20:17:41;2021-12-20;B.1.640;;VUM;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.1.7;Alpha;DEV;VOI;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.525;;DEV;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.617.1;;DEV;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.526;;DEV;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.1.519;;DEV;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.630;;;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;AZ.5;;;VUM;True;1293;0
